product_information,product_id
"ProduktbeschreibungArtikelnummer 6823467Zutaten & AllergeneZutaten: Brot (WEIZENMEHL, Wasser, Backhefe, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Rapsöl, WEIZENMALZMEHL) (80%), Brotaufstrich Knoblauch (Rapsöl (68%), Wasser, Knoblauch (10%), jodiertes Speisesalz (Speisesalz, Kaliumjodat), Gewürzextrakt, modifizierte Stärke, Karottenextrakt, Stärke)Allergenhinweise: Enthält: Glutenhaltiges Getreide und glutenhaltige Getreideerzeugnisse. Weizen und Weizenerzeugnisse (glutenhaltiges Getreide). Kann enthalten: Eier und Eierzeugnisse. Milch und Milcherzeugnisse (einschließlich Lactose).NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie1.367 kJEnergie326 kcalFett15 gFett, davon gesättigte Fettsäuren1,1 gKohlenhydrate39 gKohlenhydrate, davon Zucker3,1 gEiweiß6,9 gSalz1,7 gHinweiseAufbewahrungs- und Verwendungshinweis: gekühlt (+2°C - +7°C)Information: Unter Schutzatmosphäre verpackt.ArtikeldetailsMarke: Block HouseUrsprungsland: DeutschlandKontaktKontaktname: Block HouseKontaktadresse: 22339 HamburgMaximale Bestellmenge: 15 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",6823467
"ProduktbeschreibungArtikelnummer 8414429Zutaten & AllergeneZutaten: Brot (WEIZENMEHL, Wasser, Backhefe, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Rapsöl, WEIZENMALZMEHL) (79%), Brotaufstrich Kräuterbutter Art (BUTTER (79%), Rapsöl (9%), Wasser, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Kräuter (1%), Knoblauch (1%), Gewürze, Zitronensaft)Allergenhinweise: Enthält: Glutenhaltiges Getreide und glutenhaltige Getreideerzeugnisse. Milch und Milcherzeugnisse (einschließlich Lactose). Weizen und Weizenerzeugnisse (glutenhaltiges Getreide). Milchzucker (Laktose).NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie1.422 kJEnergie340 kcalFett17 gFett, davon gesättigte Fettsäuren10 gKohlenhydrate38 gKohlenhydrate, davon Zucker2,9 gEiweiß6,8 gSalz1,7 gHinweiseAufbewahrungs- und Verwendungshinweis: gekühlt (+2°C - +7°C)Information: Unter Schutzatmosphäre verpackt.ArtikeldetailsMarke: Block HouseUrsprungsland: DeutschlandKontaktKontaktname: Block HouseKontaktadresse: 22339 HamburgMaximale Bestellmenge: 15 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8414429
"ProduktbeschreibungArtikelnummer 3227097Valess Gouda ist das perfekte Milch-Gedicht für alle Käse-Liebhaber. Der zart schmelzende, würzige Gouda (30% Fett. i. Tr.) sowie die knusprige Panade machen Valess Gouda zu einem unvergesslichen Geschmackserlebnis für die ganze Familie. Zutaten & AllergeneZutaten: 50% MagerMILCH, Paniermehl (WEIZENmehl, Hefe, Speisesalz, Farbstoffe [Kurkumin, Paprikaextrakt]), 14% Gouda mittelalt 30% Fett i. Tr. (MILCH, Speisesalz, Säuerungskultur, mikrobielles Lab, Farbstoff Carotin), pflanzliche Öle (Mais, Raps, Sonnenblume, in veränderlichen Gewichtsanteilen), WEIZENmehl, texturiertes WEIZENeiweiß, Verdickungsmittel (Calciumalginat, Methylcellulose), modifizierte WEIZENstärke, HAFERspelzfaser, HühnerEI-Eiweiß, Stabilisator Polyphosphate, Säuerungsmittel Kaliumlactat, Cheddarkäsepulver (MILCH), natürliches Aroma (MILCH), Gewürze, Speisesalz, Eisendiphosphat.Allergenhinweise: Enthält: Milch und Milcherzeugnisse (einschließlich Lactose). Weizen und Weizenerzeugnisse (glutenhaltiges Getreide). Hafer und Hafererzeugnisse (glutenhaltiges Getreide). Eier und Eierzeugnisse.NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie912 kJEnergie218 kcalFett9,6 gFett, davon gesättigte Fettsäuren2,6 gKohlenhydrate16,7 gKohlenhydrate, davon Zucker0,8 gBallaststoffe3,5 gEiweiß14,3 gSalz1,3 gCalcium647 mgEisen2,2 mgVitamin B120,42 µgHinweiseAufbewahrungs- und Verwendungshinweis: Bei maximal +7 °C ungeöffnet mindestens haltbar bis: siehe Oberseite.In der Tiefkühltruhe (bei mind. -18 °C) maximal drei Monate haltbar.Information: Unter Schutzatmosphäre verpackt.ArtikeldetailsMarke: ValessEigenschaften: VegetarischUrsprungsland: NiederlandeSorte: GoudaKontaktKontaktname: FrieslandCampina Germany GmbHKontaktadresse: Wimpfener Straße 125 74078 Heilbronn DEUTSCHLANDFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",3227097
"ProduktbeschreibungArtikelnummer 8781448Zutaten & AllergeneZutaten: Rote Bete, Branntweinessig, Zucker.NährwerteDurchschnittliche Nährwertepro 100 gEnergie302 kJEnergie71 kcalFett0,2 gFett, davon gesättigte Fettsäuren0,1 gKohlenhydrate15 gKohlenhydrate, davon Zucker14 gEiweiß1,3 gSalz0,05 gHinweiseVerwendungshinweise: bei +2 °C bis +7 °C lagernArtikeldetailsMarke: REWE to goUrsprungsland: NiederlandeKontaktKontaktname: Plukon Convenience Dronten B.V.Kontaktadresse: Cellebroederspoort 4, 8253 TA Dronten, NiederlandeFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8781448
"ProduktbeschreibungArtikelnummer 1921068Zutaten & AllergeneZutaten: Schweinefleisch, Speck, Chili (3,5 %), Salz, Sojaeiweiß (1,3%), Gewürze, Kräuter, Laktose, Milcheiweiß (0,4%), Dextrose, Säureregulatoren : Citronensäure, Natriumacetat; Stabilisator: Polyphosphate, Antioxidationsmittel: Natriumascorbat, Konservierungsstoffe: Kaliumnitrat, Natriumnitrit; Starterkulturen, essbare Hülle aus Naturdarm vom Schwein.Allergenhinweise: Enthält SOJAEIWEIß, LAKTOSE und MILCHEIWEIß.Enthält: Soja und Sojaerzeugnisse. Milchzucker (Laktose). Milch und Milcherzeugnisse (einschließlich Lactose).NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie1.926 kJEnergie466 kcalFett43 gFett, davon gesättigte Fettsäuren14 gKohlenhydrate2,7 gKohlenhydrate, davon Zucker1,7 gEiweiß17 gSalz3,1 gHinweiseAufbewahrungs- und Verwendungshinweis: Bei maximal +7 °C lagern. Nach dem Öffnen innerhalb von 2 Tagen verzehren.Information: Unter Schutzatmosphäre verpackt.Essbare Hülle aus Naturdarm vom Schwein.Identitätskennzeichen: FR 81.144.022 CEArtikeldetailsMarke: CampofrioUrsprungsland: FrankreichServiervorschlag: Grillen/BratenKontaktKontaktname: Campofrio Food Group, S. A.U.Kontaktadresse: Avenida de Europa 24, 28108 Alcobendas (Madrid), SpanienMaximale Bestellmenge: 15 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",1921068
"ProduktbeschreibungArtikelnummer 1244453Frisch für dich aus unserer Servicetheke. Für die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",1244453
"ProduktbeschreibungArtikelnummer 2969246Herkunft: Deutschland. Um einen Hinweis zur tatsächlichen Herkunft zu erhalten, beachten Sie bitte die Angaben auf der Ihnen gelieferten Ware selbst; nur diese sind maßgeblich wie auch verbindlich. VOR DEM VERZEHR GUT DURCHGAREN. NICHT ZUM ROHVERZEHR GEEIGNET. Die Haltbarkeit des Produktes ist bis zum angegebenen Datum durch die Einhaltung der angegebenen Temperatur gesichert. Bei einer Unterbrechung der Kühlkette über +2 °C, empfehlen wir Ihnen den Verzehr am Tag des Einkaufes. Nach Öffnen der Packung Ware noch am selben Tag verwenden.... mehr anzeigenZutaten & AllergeneZutaten: entfällt  entfälltNährwerteDurchschnittliche Nährwertepro 100 gEnergie972 kJEnergie234 kcalFett18 gFett, davon gesättigte Fettsäuren8,5 gKohlenhydrate0 gKohlenhydrate, davon Zucker0 gBallaststoffe0 gEiweiß18 gSalz0 gArtikeldetailsMarke: Wilhelm BrandenburgNachhaltigkeitWeitere Informationen zu den Siegeln findest du in unserer Siegelkunde.Maximale Bestellmenge: 15 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",2969246
"ProduktbeschreibungArtikelnummer 5008867Frisch für dich aus unserer Servicetheke. 
 
Zutaten: 56% Hähnchenbrustfleisch, Trinkwasser, Südfrüchte (Ananas, Mandarinen), Gelatine (Schwein), Invertzucker, Glukosesirup, Dextrose, Zucker, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Gewürze (enthalten SELLERIE), Aromen, (enthalten SELLERIE), Stabilisatoren: E450, E451, Antioxidationsmittel: E 300, E 301, Säuerungsmittel: E296, E334, Konservierungsstoff: E 250. 
 
Kann Spuren von SOJA enthalten. Zutaten & AllergeneZutaten: 56% Hähnchenbrustfleisch, Trinkwasser, Südfrüchte (Ananas, Mandarinen), Gelatine (Schwein), Invertzucker, Glukosesirup, Dextrose, Zucker, jodiertes Speisesalz (Speisesalz,Kaliumjodat), Gewürze (enthalten SELLERIE), Aromen (enthalten SELLERIE), Stabilisatoren: Diphosphate, Triphosphate; Antioxidationsmittel: Ascorbinsäure und Natriumascorbat; Säuerungsmittel: Weinsäure, Äpfelsäure; Konservierungsstoff: Natriumnitrit. Kann Spuren von SOJA enthalten.Allergenhinweise: Enthält: Sellerie und Sellerieerzeugnisse. Kann enthalten: Soja und Sojaerzeugnisse.NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie471 kJEnergie111 kcalFett0,8 gFett, davon gesättigte Fettsäuren0,33 gKohlenhydrate3 gKohlenhydrate, davon Zucker3 gBallaststoffe0,3 gEiweiß22,8 gSalz2,3 gHinweiseAufbewahrungs- und Verwendungshinweis: Unter  +7°C mindestens haltbar bis: siehe Aufkleber, Luftgezogene Ware bitte sofort auspackenInformation: mit Phosphat, mit Antioxidationsmittel, mit KonservierungsstoffArtikeldetailsMarke: MettenUrsprungsland: DeutschlandKontaktKontaktname: Metten Fleischwaren GmbH & Co. KGKontaktadresse: Bamenohler Str. 244, 57413 FinnentropFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",5008867
"ProduktbeschreibungArtikelnummer 3456200Frisch für dich aus unserer Servicetheke. NachhaltigkeitWeitere Informationen zu den Siegeln findest du in unserer Siegelkunde.Maximale Bestellmenge: 15 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",3456200
"ProduktbeschreibungArtikelnummer 7043397Kartoffel-GnocchiZutaten & AllergeneZutaten: 80% Kartoffeln, Stärke, Maisgrieß, Speisesalz, Rapsöl, Säuerungsmittel: Citronensäure, Gewürze, Gewürzextrakte. Kann Spuren von EI, GLUTEN enthalten.Allergenhinweise: Kann enthalten: Glutenhaltiges Getreide und glutenhaltige Getreideerzeugnisse. Eier und Eierzeugnisse.NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie706 kJEnergie167 kcalFett1,6 gFett, davon gesättigte Fettsäuren0,1 gKohlenhydrate34 gKohlenhydrate, davon Zucker0,5 gBallaststoffe2,7 gEiweiß2,8 gSalz1,1 gHinweiseAufbewahrungs- und Verwendungshinweis: Ungeöffnet bei unter +7°C mindestens haltbar bis: siehe Stempel.Information: Unter Schutzatmosphäre verpackt.ArtikeldetailsMarke: BürgerEigenschaften: VegetarischUrsprungsland: DeutschlandKontaktKontaktname: Bürger GmbH & Co. KGKontaktadresse: 71254 DitzingenFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",7043397
"ProduktbeschreibungArtikelnummer 3220262Kalbsleber in Scheiben. Zutaten & AllergeneZutaten: Kalbsleber 100%  ENTFÄLLTNährwerteDurchschnittliche Nährwertepro 100 gEnergie521 kJEnergie123 kcalFett2,6 gFett, davon gesättigte Fettsäuren0,5 gKohlenhydrate11 gKohlenhydrate, davon Zucker4,1 gBallaststoffe0 gEiweiß14 gSalz0,26 gFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",3220262
"ProduktbeschreibungArtikelnummer 8627018Zutaten & AllergeneZutaten: Schweinerückensteak (90%), pflanzliches Öl (Raps, Olive), Meersalz, Pfeffer (0,6%), Sheabutter, Zitronensaft aus Zitronensaftkonzentrat, rosa Pfeffer, Zitrusfrüchte (0,4%)( Zitrone, Orange), Gewürze, Kräuter, Sanddornpüree, Rohrohrzucker, Orangensaftkonzentrat, Dextrose  kann Spuren von Senf und Sellerie enthaltenNährwerteDurchschnittliche Nährwertepro 100 gFett10,8 gFett, davon gesättigte Fettsäuren2,4 gKohlenhydrate1,8 gKohlenhydrate, davon Zucker1,6 gEiweiß20 gSalz1,3 gNachhaltigkeitWeitere Informationen zu den Siegeln findest du in unserer Siegelkunde.Maximale Bestellmenge: 15 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8627018
"ProduktbeschreibungArtikelnummer 3271682Bei diesen Produkten bieten wir Ihnen beste Frische und Qualität. Bitte beachten Sie daher, dass dieser Salat nur eine sehr kurze Restlaufzeit hat und das Mindesthaltbarkeits-/ Verbrauchsdatum auch tagesaktuell sein kann. Zutaten & AllergeneZutaten: Eisbergsalat (mind. 37%), Frisée (mind. 10%), Gemüse-Mischung (Radieschen, Mais (Mais abgetropft, Zucker, Speisesalz)(mind. 13%)).NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie106 kJEnergie26 kcalFett0,48 gFett, davon gesättigte Fettsäuren0,19 gKohlenhydrate3,4 gKohlenhydrate, davon Zucker1,53 gBallaststoffe1,9 gEiweiß1,05 gSalz0,09 gHinweiseAufbewahrungs- und Verwendungshinweis: Bei + 1°C bis +7°C aufbewahrenNach dem Öffnen schnell zu verzehrenArtikeldetailsMarke: FloretteEigenschaften: *Neu*KontaktKontaktname: Florette Deutschland GmbHKontaktadresse: Mikroforum Ring 3 D-55234 WendelsheimFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",3271682
"ProduktbeschreibungArtikelnummer 1267719Ursprung: Deutschland oder Österreich. Um einen Hinweis zur tatsächlichen Herkunft zu erhalten, beachten Sie bitte die Angaben auf der Ihnen gelieferten Ware selbst; nur diese sind maßgeblich wie auch verbindlich. VOR DEM VERZEHR GUT DURCHGAREN. NICHT ZUM ROHVERZEHR GEEIGNET. Die Haltbarkeit des Produktes ist bis zum angegebenen Datum durch die Einhaltung der angegebenen Temperatur gesichert. Bei einer Unterbrechung der Kühlkette über +4 °C, empfehlen wir Ihnen den Verzehr am Tag des Einkaufes. Nach Öffnen der Packung Ware noch am selben Tag verwenden. Rohes Geflügelfleisch nicht mit anderen Lebensmittel in Kontakt bringen. Tropfsaft sorgfältig entsorgen. Geschirr und Hände gründlich reinigen.... mehr anzeigenZutaten & AllergeneZutaten: /  /NährwerteDurchschnittliche Nährwertepro 100 gEnergie428 kJEnergie101 kcalFett1 gFett, davon gesättigte Fettsäuren0,3 gKohlenhydrate0 gKohlenhydrate, davon Zucker0 gBallaststoffe0 gEiweiß23 gSalz0,2 gArtikeldetailsMarke: REWE BioEigenschaften: BioFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",1267719
"ProduktbeschreibungArtikelnummer 7699557Aus dem Putenbrustfilet geschnitten, besonders mager; SB-verpackt. Ursprung: Deutschland, Österreich, Niederlande oder Italien. Um einen Hinweis zur tatsächlichen Herkunft zu erhalten, beachten Sie bitte die Angaben auf der Ihnen gelieferten Ware selbst; nur diese sind maßgeblich wie auch verbindlich. VOR DEM VERZEHR GUT DURCHGAREN. NICHT ZUM ROHVERZEHR GEEIGNET. Die Haltbarkeit des Produktes ist bis zum angegebenen Datum durch die Einhaltung der angegebenen Temperatur gesichert. Bei einer Unterbrechung der Kühlkette über +4 °C, empfehlen wir Ihnen den Verzehr am Tag des Einkaufes. Nach Öffnen der Packung Ware noch am selben Tag verwenden. Rohes Geflügelfleisch nicht mit anderen Lebensmittel in Kontakt bringen. Tropfsaft sorgfältig entsorgen. Geschirr und Hände gründlich reinigen.... mehr anzeigenNährwerteDurchschnittliche Nährwertepro 100 gEnergie499 kJEnergie118 kcalFett2 gFett, davon gesättigte Fettsäuren1 gKohlenhydrate0,1 gKohlenhydrate, davon Zucker0,1 gBallaststoffe0 gEiweiß24,9 gSalz0,2 gArtikeldetailsMarke: Wilhelm BrandenburgNachhaltigkeitWeitere Informationen zu den Siegeln findest du in unserer Siegelkunde.Maximale Bestellmenge: 15 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",7699557
"ProduktbeschreibungArtikelnummer 2786847Zutaten & AllergeneZutaten: 80 % Geflügelfleisch (Putenfleisch, Hähnchenfleisch), Trinkwasser, Hähnchenfett mit Haut, Speisesalz, Gewürze, MILCHZUCKER, Dextrose, Stabilisator: Natriumcitrat, Gewürzextrakte, Schafsaitling. Kann Spuren von MILCHEIWEIß, SELLERIE, SENF enthalten.Allergenhinweise: Enthält: Milch und Milcherzeugnisse (einschließlich Lactose). Kann enthalten: Sellerie und Sellerieerzeugnisse. Senf- und Senferzeugnisse.NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie856 kJEnergie206 kcalFett16 gFett, davon gesättigte Fettsäuren4,9 gKohlenhydrate1,5 gKohlenhydrate, davon Zucker1,5 gEiweiß14 gSalz1,75 gHinweiseAufbewahrungs- und Verwendungshinweis: Temperaturbereich zwischen 5°C und 7°CArtikeldetailsMarke: MeicaUrsprungsland: DeutschlandKontaktKontaktname: Meica GmbH & Co. KGKontaktadresse: Meicastraße 6, 26188 EdewechtMaximale Bestellmenge: 15 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",2786847
"ProduktbeschreibungArtikelnummer 3455165Frisch für dich aus unserer Servicetheke. Maximale Bestellmenge: 15 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",3455165
"ProduktbeschreibungArtikelnummer 7242190Frisch für dich aus unserer Servicetheke. 
 
Schweizer HARTKÄSE mindestens 48% Fett i.Tr. 
 
Zutaten: ROHMILCH, Kochsalz, MILCHSÄUREBAKTERIEN, tierisches Lab, 0,1% Kräuteressenz. 
 
von Natur aus laktosefrei* 
*Laktosegehalt: unter 0,1g/100g 
 
Rinde nicht zum Verzehr geeignet! Zutaten & AllergeneAllergenhinweise: nullNährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie1.618 kJEnergie387 kcalFett32 gFett, davon gesättigte Fettsäuren19,2 gKohlenhydrate0,4 gKohlenhydrate, davon Zucker0 gEiweiß25,2 gSalz0,52 gArtikeldetailsMarke: AppenzellerEigenschaften: LaktosefreiMaximale Bestellmenge: 15 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",7242190
"ProduktbeschreibungArtikelnummer 1148048Zutaten & AllergeneZutaten: Schweinefleisch, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Dextrose, Gewürze (enthalten SENF), Antioxidationsmittel Ascorbinsäure, Konservierungsstoff Natriumnitrit, Schafsaitling, Rauch. 100g Enderzeugnis werden hergestellt aus 182g Schweinefleisch. Zusatzstoffe: E 250, E 300NährwerteDurchschnittliche Nährwertepro 100 gArtikeldetailsMarke: Wilhelm BrandenburgKontaktKontaktname: Stumpf Heinrich GmbH & Co. KGKontaktadresse: Fischbach 16 - 20;35418;Buseck;DEUMaximale Bestellmenge: 15 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",1148048
